section,kind,local,name,line,end_line,span_lines,proof_group,proof_start,proof_end,proof_span_lines,proof_body_lines,proof_body_lines_unique,internal_dependency_count,internal_dependencies,internal_caller_count,internal_callers,self_ref_count,internal_nonheader_count,interstitial_ref_count,external_confirmed_count,external_confirmed_files,external_bare_candidate_count,reachable_from_confirmed_public,reference_class
Sequential and parallel trace semantics,Constructor,False,PTLoopVec,268,284,17,par_trace,,,0,0,0,25,Guard;Instr;InstrPoint;Loop;PTGuardFalse;PTGuardTrue;PTInstr;PTLoopPar;PTLoopSeq;PTLoopVec;PTSeqStmt;PTTracesCons;PTTracesNil;ParMode;SCons;SNil;Seq;SeqMode;VecMode;interleave_safe;par_trace;par_traces;seq_trace;stmt;stmt_list,10,PTGuardFalse;PTGuardTrue;PTInstr;PTLoopPar;PTLoopSeq;PTSeqStmt;PTTracesCons;PTTracesNil;par_trace;par_traces,0,0,0,0,,0,True,internal-live
Sequential and parallel trace semantics,Constructor,False,PTLoopPar,273,284,12,par_trace,,,0,0,0,25,Guard;Instr;InstrPoint;Loop;PTGuardFalse;PTGuardTrue;PTInstr;PTLoopPar;PTLoopSeq;PTLoopVec;PTSeqStmt;PTTracesCons;PTTracesNil;ParMode;SCons;SNil;Seq;SeqMode;VecMode;interleave_safe;par_trace;par_traces;seq_trace;stmt;stmt_list,10,PTGuardFalse;PTGuardTrue;PTInstr;PTLoopSeq;PTLoopVec;PTSeqStmt;PTTracesCons;PTTracesNil;par_trace;par_traces,0,0,0,0,,0,True,internal-live
Sequential and parallel trace semantics,Inductive (mutual),False,par_traces,278,284,7,par_trace,,,0,0,0,25,Guard;Instr;InstrPoint;Loop;PTGuardFalse;PTGuardTrue;PTInstr;PTLoopPar;PTLoopSeq;PTLoopVec;PTSeqStmt;PTTracesCons;PTTracesNil;ParMode;SCons;SNil;Seq;SeqMode;VecMode;interleave_safe;par_trace;par_traces;seq_trace;stmt;stmt_list,11,PTGuardFalse;PTGuardTrue;PTInstr;PTLoopPar;PTLoopSeq;PTLoopVec;PTSeqStmt;PTTracesCons;PTTracesNil;par_trace;par_trace_refines_erased_stmt,4,5,0,0,,0,True,internal-live
Sequential and parallel trace semantics,Constructor,False,PTTracesNil,279,284,6,par_trace,,,0,0,0,25,Guard;Instr;InstrPoint;Loop;PTGuardFalse;PTGuardTrue;PTInstr;PTLoopPar;PTLoopSeq;PTLoopVec;PTSeqStmt;PTTracesCons;PTTracesNil;ParMode;SCons;SNil;Seq;SeqMode;VecMode;interleave_safe;par_trace;par_traces;seq_trace;stmt;stmt_list,10,PTGuardFalse;PTGuardTrue;PTInstr;PTLoopPar;PTLoopSeq;PTLoopVec;PTSeqStmt;PTTracesCons;par_trace;par_traces,0,0,0,0,,0,True,internal-live
Sequential and parallel trace semantics,Constructor,False,PTTracesCons,281,284,4,par_trace,,,0,0,0,25,Guard;Instr;InstrPoint;Loop;PTGuardFalse;PTGuardTrue;PTInstr;PTLoopPar;PTLoopSeq;PTLoopVec;PTSeqStmt;PTTracesCons;PTTracesNil;ParMode;SCons;SNil;Seq;SeqMode;VecMode;interleave_safe;par_trace;par_traces;seq_trace;stmt;stmt_list,10,PTGuardFalse;PTGuardTrue;PTInstr;PTLoopPar;PTLoopSeq;PTLoopVec;PTSeqStmt;PTTracesNil;par_trace;par_traces,0,0,0,0,,0,True,internal-live
Sequential and parallel trace semantics,Definition,False,loop_semantics,286,289,4,loop_semantics,,,0,0,0,3,mem;par_trace;stmt,15,base_loop_instance_list_implies_loop_semantics;base_loop_semantics_aux_implies_loop_semantics;base_loop_semantics_aux_list_implies_iter;base_loop_semantics_preserve_nonalias;base_loop_semantics_preserve_nonalias_mutual;base_stmt_preserve_nonalias_goal;base_stmts_preserve_nonalias_goal;loop_semantics_refines_erased;par_trace_forall2_refines_erased;par_trace_refines_erased;par_trace_refines_erased_stmt;semantics;seq_trace_forall2_refines_erased;seq_trace_refines_erased;seq_trace_refines_erased_stmt,0,24,0,5,src/ParallelCodegen.v,200,True,confirmed-external
Sequential and parallel trace semantics,Inductive,False,semantics,291,298,8,semantics,,,0,0,0,4,PLSemaIntro;loop_semantics;mem;t,2,PLSemaIntro;semantics_refines_erased,1,3,0,132,driver/ExtractedPipelineCorrect.v;driver/ParallelPolOpt.v;driver/ParallelPolOptCorrect.v;driver/PolOpt.v;driver/VerifiedParallelCompilerConfig.v;polygen/CodeGen.v;src/ParallelCodegen.v;src/PrepareCodegen.v,238,True,confirmed-external
Sequential and parallel trace semantics,Constructor,False,PLSemaIntro,292,298,7,semantics,,,0,0,0,5,PLSemaIntro;loop_semantics;mem;semantics;t,1,semantics,0,0,0,0,,0,True,internal-live
Structural erasure facts,Fixpoint,False,trace_safe_stmt,300,311,12,trace_safe_stmt,,,0,0,0,9,Guard;Instr;Loop;SCons;SNil;Seq;stmt;stmt_list;trace_safe_stmts,9,loop_semantics_refines_erased;par_trace_forall2_refines_erased;par_trace_refines_erased;par_trace_refines_erased_stmt;seq_trace_forall2_refines_erased;seq_trace_refines_erased;seq_trace_refines_erased_stmt;trace_safe;trace_safe_stmts,3,13,0,2,src/LoopJamFusion.v;src/ParallelCodegen.v,14,True,confirmed-external
Structural erasure facts,Fixpoint (mutual),False,trace_safe_stmts,307,311,5,trace_safe_stmt,,,0,0,0,10,Guard;Instr;Loop;SCons;SNil;Seq;stmt;stmt_list;trace_safe_stmt;trace_safe_stmts,3,par_trace_refines_erased_stmt;seq_trace_refines_erased_stmt;trace_safe_stmt,2,4,0,1,src/ParallelCodegen.v,4,True,confirmed-external
Structural erasure facts,Definition,False,trace_safe,313,314,2,trace_safe,,,0,0,0,2,t;trace_safe_stmt,1,semantics_refines_erased,0,1,0,20,src/ParallelCodegen.v,0,True,confirmed-external
Structural erasure facts,Fixpoint,False,erase_parallelize_dim_stmt_eq_rec,316,332,17,erase_parallelize_dim_stmt_eq_rec,322,332,11,9,9,7,erase_parallelize_dim_stmts_eq_rec;erase_stmt;erase_stmt_list;parallelize_dim_stmt;parallelize_dim_stmts;stmt;stmt_list,2,erase_parallelize_dim_stmt_eq;erase_parallelize_dim_stmts_eq_rec,3,4,0,0,,0,False,internal-live
Structural erasure facts,Fixpoint (mutual),False,erase_parallelize_dim_stmts_eq_rec,319,332,14,erase_parallelize_dim_stmt_eq_rec,322,332,11,9,0,8,erase_parallelize_dim_stmt_eq_rec;erase_parallelize_dim_stmts_eq_rec;erase_stmt;erase_stmt_list;parallelize_dim_stmt;parallelize_dim_stmts;stmt;stmt_list,2,erase_parallelize_dim_stmt_eq;erase_parallelize_dim_stmt_eq_rec,2,3,0,0,,0,False,internal-live
Structural erasure facts,Fixpoint,False,erase_vectorize_dim_stmt_eq_rec,334,350,17,erase_vectorize_dim_stmt_eq_rec,340,350,11,9,9,7,erase_stmt;erase_stmt_list;erase_vectorize_dim_stmts_eq_rec;stmt;stmt_list;vectorize_dim_stmt;vectorize_dim_stmts,2,erase_vectorize_dim_stmt_eq;erase_vectorize_dim_stmts_eq_rec,3,4,0,0,,0,False,internal-live
Structural erasure facts,Fixpoint (mutual),False,erase_vectorize_dim_stmts_eq_rec,337,350,14,erase_vectorize_dim_stmt_eq_rec,340,350,11,9,0,8,erase_stmt;erase_stmt_list;erase_vectorize_dim_stmt_eq_rec;erase_vectorize_dim_stmts_eq_rec;stmt;stmt_list;vectorize_dim_stmt;vectorize_dim_stmts,2,erase_vectorize_dim_stmt_eq;erase_vectorize_dim_stmt_eq_rec,2,3,0,0,,0,False,internal-live
Structural erasure facts,Lemma,False,erase_vectorize_dim_stmt_eq,352,363,12,erase_vectorize_dim_stmt_eq,358,363,6,4,4,7,erase_stmt;erase_stmt_list;erase_vectorize_dim_stmt_eq_rec;erase_vectorize_dim_stmts_eq;erase_vectorize_dim_stmts_eq_rec;vectorize_dim_stmt;vectorize_dim_stmts,2,erase_vectorize_dim_eq;erase_vectorize_dim_stmts_eq,0,1,0,0,,0,False,internal-live
Structural erasure facts,Lemma (mutual),False,erase_vectorize_dim_stmts_eq,355,363,9,erase_vectorize_dim_stmt_eq,358,363,6,4,0,8,erase_stmt;erase_stmt_list;erase_vectorize_dim_stmt_eq;erase_vectorize_dim_stmt_eq_rec;erase_vectorize_dim_stmts_eq;erase_vectorize_dim_stmts_eq_rec;vectorize_dim_stmt;vectorize_dim_stmts,1,erase_vectorize_dim_stmt_eq,0,0,0,0,,0,False,internal-live
Structural erasure facts,Lemma,False,erase_vectorize_dim_eq,365,372,8,erase_vectorize_dim_eq,368,372,5,3,3,3,erase_parallel;erase_vectorize_dim_stmt_eq;vectorize_dim,0,,0,0,0,0,,0,False,zero-reference
Structural erasure facts,Lemma,False,erase_parallelize_dim_stmt_eq,374,385,12,erase_parallelize_dim_stmt_eq,380,385,6,4,4,7,erase_parallelize_dim_stmt_eq_rec;erase_parallelize_dim_stmts_eq;erase_parallelize_dim_stmts_eq_rec;erase_stmt;erase_stmt_list;parallelize_dim_stmt;parallelize_dim_stmts,2,erase_parallelize_dim_eq;erase_parallelize_dim_stmts_eq,0,1,0,0,,0,False,internal-live
Structural erasure facts,Lemma (mutual),False,erase_parallelize_dim_stmts_eq,377,385,9,erase_parallelize_dim_stmt_eq,380,385,6,4,0,8,erase_parallelize_dim_stmt_eq;erase_parallelize_dim_stmt_eq_rec;erase_parallelize_dim_stmts_eq;erase_parallelize_dim_stmts_eq_rec;erase_stmt;erase_stmt_list;parallelize_dim_stmt;parallelize_dim_stmts,1,erase_parallelize_dim_stmt_eq,0,0,0,0,,0,False,internal-live
Structural erasure facts,Lemma,False,erase_parallelize_dim_eq,387,394,8,erase_parallelize_dim_eq,390,394,5,3,3,3,erase_parallel;erase_parallelize_dim_stmt_eq;parallelize_dim,0,,0,0,0,0,,0,False,zero-reference
Structural erasure facts,Fixpoint,False,erase_of_loop_stmt_eq_rec,396,411,16,erase_of_loop_stmt_eq_rec,402,411,10,8,8,7,erase_of_loop_stmt_list_eq_rec;erase_stmt;erase_stmt_list;of_loop_stmt;of_loop_stmt_list;stmt;stmt_list,2,erase_of_loop_stmt_eq;erase_of_loop_stmt_list_eq_rec,3,4,0,0,,0,False,internal-live
Structural erasure facts,Fixpoint (mutual),False,erase_of_loop_stmt_list_eq_rec,399,411,13,erase_of_loop_stmt_eq_rec,402,411,10,8,0,8,erase_of_loop_stmt_eq_rec;erase_of_loop_stmt_list_eq_rec;erase_stmt;erase_stmt_list;of_loop_stmt;of_loop_stmt_list;stmt;stmt_list,2,erase_of_loop_stmt_eq;erase_of_loop_stmt_eq_rec,2,3,0,0,,0,False,internal-live
Structural erasure facts,Lemma,False,erase_of_loop_stmt_eq,413,424,12,erase_of_loop_stmt_eq,419,424,6,4,4,7,erase_of_loop_stmt_eq_rec;erase_of_loop_stmt_list_eq;erase_of_loop_stmt_list_eq_rec;erase_stmt;erase_stmt_list;of_loop_stmt;of_loop_stmt_list,2,erase_of_loop_eq;erase_of_loop_stmt_list_eq,0,1,0,0,,0,False,internal-live
Structural erasure facts,Lemma (mutual),False,erase_of_loop_stmt_list_eq,416,424,9,erase_of_loop_stmt_eq,419,424,6,4,0,8,erase_of_loop_stmt_eq;erase_of_loop_stmt_eq_rec;erase_of_loop_stmt_list_eq;erase_of_loop_stmt_list_eq_rec;erase_stmt;erase_stmt_list;of_loop_stmt;of_loop_stmt_list,1,erase_of_loop_stmt_eq,0,0,0,0,,0,False,internal-live
Structural erasure facts,Lemma,False,erase_of_loop_eq,426,433,8,erase_of_loop_eq,429,433,5,3,3,3,erase_of_loop_stmt_eq;erase_parallel;of_loop,0,,0,0,0,0,,0,False,zero-reference
Structural erasure facts,Fixpoint,False,of_loop_stmt_all_origin_none_rec,435,452,18,of_loop_stmt_all_origin_none_rec,441,452,12,10,10,7,all_origin_none_stmt;all_origin_none_stmts;of_loop_stmt;of_loop_stmt_list;of_loop_stmt_list_all_origin_none_rec;stmt;stmt_list,2,of_loop_stmt_all_origin_none;of_loop_stmt_list_all_origin_none_rec,2,3,0,0,,0,False,internal-live
Structural erasure facts,Fixpoint (mutual),False,of_loop_stmt_list_all_origin_none_rec,438,452,15,of_loop_stmt_all_origin_none_rec,441,452,12,10,0,8,all_origin_none_stmt;all_origin_none_stmts;of_loop_stmt;of_loop_stmt_all_origin_none_rec;of_loop_stmt_list;of_loop_stmt_list_all_origin_none_rec;stmt;stmt_list,2,of_loop_stmt_all_origin_none;of_loop_stmt_all_origin_none_rec,2,3,0,0,,0,False,internal-live
Structural erasure facts,Lemma,False,of_loop_stmt_all_origin_none,454,465,12,of_loop_stmt_all_origin_none,460,465,6,4,4,7,all_origin_none_stmt;all_origin_none_stmts;of_loop_stmt;of_loop_stmt_all_origin_none_rec;of_loop_stmt_list;of_loop_stmt_list_all_origin_none;of_loop_stmt_list_all_origin_none_rec,2,of_loop_all_origin_none;of_loop_stmt_list_all_origin_none,0,1,0,0,,0,False,internal-live
Structural erasure facts,Lemma (mutual),False,of_loop_stmt_list_all_origin_none,457,465,9,of_loop_stmt_all_origin_none,460,465,6,4,0,8,all_origin_none_stmt;all_origin_none_stmts;of_loop_stmt;of_loop_stmt_all_origin_none;of_loop_stmt_all_origin_none_rec;of_loop_stmt_list;of_loop_stmt_list_all_origin_none;of_loop_stmt_list_all_origin_none_rec,1,of_loop_stmt_all_origin_none,0,0,0,0,,0,False,internal-live
Structural erasure facts,Lemma,False,of_loop_all_origin_none,467,473,7,of_loop_all_origin_none,470,473,4,2,2,3,all_origin_none;of_loop;of_loop_stmt_all_origin_none,0,,0,0,0,0,,0,False,zero-reference
Instruction-list semantic utilities,Lemma,False,instr_point_sema_stable_under_state_eq,475,486,12,instr_point_sema_stable_under_state_eq,481,486,6,4,4,1,Instr,1,instr_point_list_semantics_singleton_inv,0,1,0,0,,2,True,internal-live
Instruction-list semantic utilities,Lemma,False,instr_point_sema_preserve_nonalias,488,497,10,instr_point_sema_preserve_nonalias,493,497,5,3,3,1,Instr,3,interleave_safe_refines_concat;move_back_permutable;move_front_permutable,0,3,0,1,src/LoopJamTrace.v,3,True,confirmed-external
Instruction-list semantic utilities,Lemma,False,instr_point_list_semantics_nil_inv,499,506,8,instr_point_list_semantics_nil_inv,503,506,4,2,2,1,Instr,5,interleave_safe_refines_concat;par_trace_forall2_refines_erased;par_trace_refines_erased_stmt;seq_trace_forall2_refines_erased;seq_trace_refines_erased_stmt,0,7,0,1,src/LoopJamTrace.v,11,True,confirmed-external
Instruction-list semantic utilities,Lemma,False,instr_point_list_semantics_singleton_inv,508,518,11,instr_point_list_semantics_singleton_inv,512,518,7,5,5,2,Instr;instr_point_sema_stable_under_state_eq,2,par_trace_refines_erased_stmt;seq_trace_refines_erased_stmt,0,2,0,0,,7,True,internal-live
Instruction-list semantic utilities,Lemma,False,instr_point_list_semantics_app_inv,520,539,20,instr_point_list_semantics_app_inv,526,539,14,12,12,1,Instr,4,par_trace_forall2_refines_erased;par_trace_refines_erased_stmt;seq_trace_forall2_refines_erased;seq_trace_refines_erased_stmt,0,4,0,0,,5,True,internal-live
Base-loop semantic bridges,Lemma,False,base_loop_semantics_aux_implies_loop_semantics,541,570,30,base_loop_semantics_aux_implies_loop_semantics,545,570,26,24,24,4,Instr;loop_semantics;mem;t,1,base_loop_instance_list_implies_loop_semantics,0,1,0,0,,0,False,internal-live
Base-loop semantic bridges,Lemma,False,base_loop_semantics_aux_list_implies_iter,572,603,32,base_loop_semantics_aux_list_implies_iter,578,603,26,24,24,4,Instr;loop_semantics;mem;t,0,,0,0,0,0,,0,False,zero-reference
Base-loop semantic bridges,Lemma,False,base_loop_instance_list_implies_loop_semantics,605,613,9,base_loop_instance_list_implies_loop_semantics,609,613,5,3,3,2,base_loop_semantics_aux_implies_loop_semantics;loop_semantics,0,,0,0,0,0,,0,False,zero-reference
Sequential trace refinement,Lemma,False,seq_trace_forall2_refines_erased,615,663,49,seq_trace_forall2_refines_erased,633,663,31,29,29,7,Instr;erase_stmt;instr_point_list_semantics_app_inv;instr_point_list_semantics_nil_inv;loop_semantics;seq_trace;trace_safe_stmt,2,par_trace_refines_erased_stmt;seq_trace_refines_erased_stmt,0,2,0,0,,0,True,internal-live
Sequential trace refinement,Lemma,False,seq_trace_refines_erased_stmt,665,759,95,seq_trace_refines_erased_stmt,681,759,79,77,77,15,Instr;Seq;erase_stmt;erase_stmt_list;instr_point_list_semantics_app_inv;instr_point_list_semantics_nil_inv;instr_point_list_semantics_singleton_inv;loop_semantics;seq_trace;seq_trace_forall2_refines_erased;seq_trace_refines_erased_stmts;seq_traces;t;trace_safe_stmt;trace_safe_stmts,3,par_trace_refines_erased_stmt;seq_trace_refines_erased;seq_trace_refines_erased_stmts,1,3,0,0,,0,True,internal-live
Sequential trace refinement,Lemma (mutual),False,seq_trace_refines_erased_stmts,673,759,87,seq_trace_refines_erased_stmt,681,759,79,77,0,16,Instr;Seq;erase_stmt;erase_stmt_list;instr_point_list_semantics_app_inv;instr_point_list_semantics_nil_inv;instr_point_list_semantics_singleton_inv;loop_semantics;seq_trace;seq_trace_forall2_refines_erased;seq_trace_refines_erased_stmt;seq_trace_refines_erased_stmts;seq_traces;t;trace_safe_stmt;trace_safe_stmts,1,seq_trace_refines_erased_stmt,1,1,0,0,,0,True,internal-live
Sequential trace refinement,Lemma,False,seq_trace_refines_erased,761,771,11,seq_trace_refines_erased,769,771,3,1,1,6,Instr;erase_stmt;loop_semantics;seq_trace;seq_trace_refines_erased_stmt;trace_safe_stmt,0,,0,0,0,1,src/LoopJamFusion.v,0,True,confirmed-external
Permutation and non-alias utilities,Lemma,False,instr_point_list_semantics_swap_adj,773,802,30,instr_point_list_semantics_swap_adj,781,802,22,20,20,1,Instr,2,move_back_permutable;move_front_permutable,0,2,0,0,,2,True,internal-live
Permutation and non-alias utilities,Lemma,False,move_front_permutable,804,848,45,move_front_permutable,812,848,37,35,35,3,Instr;instr_point_list_semantics_swap_adj;instr_point_sema_preserve_nonalias,0,,0,0,0,0,,0,False,zero-reference
Permutation and non-alias utilities,Lemma,False,move_back_permutable,850,891,42,move_back_permutable,858,891,34,32,32,3,Instr;instr_point_list_semantics_swap_adj;instr_point_sema_preserve_nonalias,1,interleave_safe_refines_concat,0,1,0,1,src/LoopJamTrace.v,2,True,confirmed-external
Permutation and non-alias utilities,Lemma,False,instr_point_list_semantics_cons_inv,893,904,12,instr_point_list_semantics_cons_inv,899,904,6,4,4,0,,1,interleave_safe_refines_concat,0,1,0,1,src/LoopJamTrace.v,2,True,confirmed-external
Permutation and non-alias utilities,Lemma,False,iter_semantics_preserve_nonalias,906,922,17,iter_semantics_preserve_nonalias,916,922,7,5,5,2,Instr;mem,1,base_loop_semantics_preserve_nonalias_mutual,0,1,0,0,,0,True,internal-live
Permutation and non-alias utilities,Scheme,False,base_stmt_mutind,924,925,2,base_stmt_mutind,,,0,0,0,3,base_stmts_mutind;stmt;stmt_list,2,base_stmt_stmts_mutind;base_stmts_mutind,0,1,0,0,,0,True,internal-live
Permutation and non-alias utilities,Scheme (mutual),False,base_stmts_mutind,925,925,1,base_stmt_mutind,,,0,0,0,4,base_stmt_mutind;base_stmts_mutind;stmt;stmt_list,2,base_stmt_mutind;base_stmt_stmts_mutind,0,1,0,0,,0,True,internal-live
Permutation and non-alias utilities,Scheme,False,base_stmt_stmts_mutind,926,926,1,base_stmt_stmts_mutind,,,0,0,0,2,base_stmt_mutind;base_stmts_mutind,1,base_loop_semantics_preserve_nonalias_mutual,0,1,0,0,,0,True,internal-live
Permutation and non-alias utilities,Definition,False,base_stmt_preserve_nonalias_goal,928,932,5,base_stmt_preserve_nonalias_goal,,,0,0,0,3,Instr;loop_semantics;stmt,2,base_loop_semantics_preserve_nonalias_mutual;base_loop_semantics_preserve_nonalias_stmt,0,3,0,0,,0,True,internal-live
Permutation and non-alias utilities,Definition,False,base_stmts_preserve_nonalias_goal,934,938,5,base_stmts_preserve_nonalias_goal,,,0,0,0,4,Instr;Seq;loop_semantics;stmt_list,2,base_loop_semantics_preserve_nonalias_mutual;base_loop_semantics_preserve_nonalias_stmts,0,3,0,0,,0,True,internal-live
Permutation and non-alias utilities,Lemma,False,base_loop_semantics_preserve_nonalias_mutual,940,976,37,base_loop_semantics_preserve_nonalias_mutual,945,976,32,30,30,7,Instr;base_stmt_preserve_nonalias_goal;base_stmt_stmts_mutind;base_stmts_preserve_nonalias_goal;iter_semantics_preserve_nonalias;loop_semantics;test,2,base_loop_semantics_preserve_nonalias_stmt;base_loop_semantics_preserve_nonalias_stmts,0,2,0,0,,0,True,internal-live
Permutation and non-alias utilities,Lemma,False,base_loop_semantics_preserve_nonalias_stmt,978,983,6,base_loop_semantics_preserve_nonalias_stmt,981,983,3,1,1,2,base_loop_semantics_preserve_nonalias_mutual;base_stmt_preserve_nonalias_goal,1,base_loop_semantics_preserve_nonalias,0,1,0,0,,0,True,internal-live
Permutation and non-alias utilities,Lemma,False,base_loop_semantics_preserve_nonalias_stmts,985,990,6,base_loop_semantics_preserve_nonalias_stmts,988,990,3,1,1,2,base_loop_semantics_preserve_nonalias_mutual;base_stmts_preserve_nonalias_goal,0,,0,0,0,0,,0,False,zero-reference
Permutation and non-alias utilities,Lemma,False,base_loop_semantics_preserve_nonalias,992,1000,9,base_loop_semantics_preserve_nonalias,997,1000,4,2,2,3,Instr;base_loop_semantics_preserve_nonalias_stmt;loop_semantics,2,par_trace_forall2_refines_erased;par_trace_refines_erased_stmt,0,2,0,0,,0,True,internal-live
Parallel interleaving refinement,Lemma,False,interleave_safe_refines_concat,1002,1076,75,interleave_safe_refines_concat,1010,1076,67,65,65,6,Instr;instr_point_list_semantics_cons_inv;instr_point_list_semantics_nil_inv;instr_point_sema_preserve_nonalias;interleave_safe;move_back_permutable,1,par_trace_refines_erased_stmt,0,1,0,0,,0,True,internal-live
Parallel interleaving refinement,Lemma,False,par_trace_forall2_refines_erased,1078,1132,55,par_trace_forall2_refines_erased,1098,1132,35,33,33,8,Instr;base_loop_semantics_preserve_nonalias;erase_stmt;instr_point_list_semantics_app_inv;instr_point_list_semantics_nil_inv;loop_semantics;par_trace;trace_safe_stmt,1,par_trace_refines_erased_stmt,0,2,0,0,,0,True,internal-live
Parallel interleaving refinement,Lemma,False,par_trace_refines_erased_stmt,1134,1269,136,par_trace_refines_erased_stmt,1152,1269,118,116,116,21,Instr;Seq;base_loop_semantics_preserve_nonalias;erase_stmt;erase_stmt_list;instr_point_list_semantics_app_inv;instr_point_list_semantics_nil_inv;instr_point_list_semantics_singleton_inv;interleave_safe;interleave_safe_refines_concat;loop_semantics;par_trace;par_trace_forall2_refines_erased;par_trace_refines_erased_stmts;par_traces;seq_trace;seq_trace_forall2_refines_erased;seq_trace_refines_erased_stmt;t;trace_safe_stmt;trace_safe_stmts,2,par_trace_refines_erased;par_trace_refines_erased_stmts,1,2,0,0,,0,True,internal-live
Parallel interleaving refinement,Lemma (mutual),False,par_trace_refines_erased_stmts,1143,1269,127,par_trace_refines_erased_stmt,1152,1269,118,116,0,22,Instr;Seq;base_loop_semantics_preserve_nonalias;erase_stmt;erase_stmt_list;instr_point_list_semantics_app_inv;instr_point_list_semantics_nil_inv;instr_point_list_semantics_singleton_inv;interleave_safe;interleave_safe_refines_concat;loop_semantics;par_trace;par_trace_forall2_refines_erased;par_trace_refines_erased_stmt;par_trace_refines_erased_stmts;par_traces;seq_trace;seq_trace_forall2_refines_erased;seq_trace_refines_erased_stmt;t;trace_safe_stmt;trace_safe_stmts,1,par_trace_refines_erased_stmt,1,1,0,0,,0,True,internal-live
Top-level semantic refinement,Lemma,False,par_trace_refines_erased,1271,1282,12,par_trace_refines_erased,1280,1282,3,1,1,6,Instr;erase_stmt;loop_semantics;par_trace;par_trace_refines_erased_stmt;trace_safe_stmt,1,loop_semantics_refines_erased,0,1,0,0,,0,True,internal-live
Top-level semantic refinement,Lemma,False,loop_semantics_refines_erased,1284,1295,12,loop_semantics_refines_erased,1292,1295,4,2,2,5,Instr;erase_stmt;loop_semantics;par_trace_refines_erased;trace_safe_stmt,1,semantics_refines_erased,0,1,0,0,,0,True,internal-live
Top-level semantic refinement,Lemma,False,semantics_refines_erased,1297,1317,21,semantics_refines_erased,1304,1317,14,12,12,5,Instr;erase_parallel;loop_semantics_refines_erased;semantics;trace_safe,0,,0,0,0,8,driver/ExtractedPipelineCorrect.v;driver/VerifiedParallelCompilerConfig.v;src/ParallelCodegen.v,0,True,confirmed-external
